Team,Map,Timeframe,Profile URL,Times played,Wins,Draws,Losses,Total rounds played,Rounds won,Win percent,Pistol rounds,Pistol rounds won,Pistol round win percent,CT round win percent,T round win percent,Pick percent,Ban percent
Alliance,Mirage,Last Month,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,88.9%
Alliance,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,91.2%
Alliance,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,2,0,0,2,41,15,0.0%,4,1,25.0%,50.0%,17.6%,0.0%,88.5%
Alliance,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,3,1,0,2,65,28,33.3%,6,1,16.7%,52.8%,31.0%,25.0%,94.6%
Alliance,Nuke,Last Month,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,6,2,0,4,116,54,33.3%,12,7,58.3%,54.2%,34.1%,0.0%,27.3%
Alliance,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,13,5,0,8,259,118,38.5%,26,15,57.7%,51.9%,35.9%,0.0%,25.0%
Alliance,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,26,12,0,14,546,272,46.2%,52,29,55.8%,53.4%,45.1%,3.4%,23.4%
Alliance,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,61,34,0,27,1284,669,55.7%,122,74,60.7%,54.5%,49.3%,10.4%,14.9%
Alliance,Overpass,Last Month,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,1,0,0,1,18,5,0.0%,2,1,50.0%,33.3%,16.7%,0.0%,33.3%
Alliance,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,9,4,0,5,197,88,44.4%,18,8,44.4%,52.0%,37.1%,16.7%,17.1%
Alliance,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,21,13,0,8,459,234,61.9%,42,16,38.1%,52.7%,49.4%,28.6%,10.1%
Alliance,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,42,22,0,20,970,486,52.4%,84,30,35.7%,52.1%,48.0%,14.6%,16.4%
Alliance,Train,Last Month,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Alliance,Train,Last 3 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Alliance,Train,Last 6 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,1,1,0,0,20,13,100.0%,2,2,100.0%,66.7%,62.5%,0.0%,0.0%
Alliance,Train,Last 12 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,37,24,0,13,778,418,64.9%,74,36,48.6%,68.0%,41.3%,35.9%,8.8%
Alliance,Vertigo,Last Month,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Alliance,Vertigo,Last 3 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Alliance,Vertigo,Last 6 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
Alliance,Vertigo,Last 12 Months,https://www.hltv.org/stats/teams/12474/alliance?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Ancient,Last Month,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Anubis,Last Month,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Anubis,Last 3 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Anubis,Last 6 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Anubis,Last 12 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Dust2,Last Month,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Dust2,Last 3 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Dust2,Last 6 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Dust2,Last 12 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Inferno,Last Month,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Inferno,Last 3 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Inferno,Last 6 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Inferno,Last 12 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Mirage,Last Month,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Nuke,Last Month,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Overpass,Last Month,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Train,Last Month,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Train,Last 3 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Train,Last 6 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Train,Last 12 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Vertigo,Last Month,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Vertigo,Last 3 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Vertigo,Last 6 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
ALTERNATE aTTaX,Vertigo,Last 12 Months,https://www.hltv.org/stats/teams/4501/alternate-attax?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Ancient,Last Month,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,1,1,0,0,21,13,100.0%,2,2,100.0%,66.7%,55.6%,0.0%,16.7%
RUBY,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,50,24,0,26,1120,553,48.0%,100,53,53.0%,46.5%,52.6%,13.6%,10.1%
RUBY,Anubis,Last Month,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Anubis,Last 3 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Anubis,Last 6 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Anubis,Last 12 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,6,4,0,2,141,77,66.7%,12,10,83.3%,45.3%,62.3%,0.0%,9.1%
RUBY,Dust2,Last Month,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Dust2,Last 3 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Dust2,Last 6 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,1,1,0,0,20,13,100.0%,2,2,100.0%,83.3%,37.5%,0.0%,0.0%
RUBY,Dust2,Last 12 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,65,37,0,28,1379,735,56.9%,130,73,56.2%,52.5%,54.0%,53.3%,3.0%
RUBY,Inferno,Last Month,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Inferno,Last 3 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Inferno,Last 6 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,100.0%
RUBY,Inferno,Last 12 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,97.3%
RUBY,Mirage,Last Month,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,4,2,0,2,87,50,50.0%,8,8,100.0%,72.0%,37.8%,50.0%,0.0%
RUBY,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,52,29,0,23,1134,582,55.8%,104,56,53.8%,56.9%,45.4%,17.0%,5.4%
RUBY,Nuke,Last Month,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,3,1,0,2,51,24,33.3%,6,2,33.3%,58.8%,41.2%,40.0%,0.0%
RUBY,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,60,31,0,29,1289,630,51.7%,120,57,47.5%,52.8%,45.1%,38.7%,5.5%
RUBY,Overpass,Last Month,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,1,0,0,1,21,8,0.0%,2,0,0.0%,50.0%,22.2%,0.0%,28.6%
RUBY,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,17,6,0,11,381,178,35.3%,34,15,44.1%,51.2%,41.6%,3.8%,27.6%
RUBY,Train,Last Month,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Train,Last 3 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Train,Last 6 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,1,0,0,1,20,7,0.0%,2,1,50.0%,50.0%,25.0%,20.0%,25.0%
RUBY,Train,Last 12 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,31,16,0,15,680,347,51.6%,62,29,46.8%,59.4%,42.1%,8.2%,26.2%
RUBY,Vertigo,Last Month,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Vertigo,Last 3 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Vertigo,Last 6 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RUBY,Vertigo,Last 12 Months,https://www.hltv.org/stats/teams/12694/ruby?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
SAW,Ancient,Last Month,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,3,1,0,2,64,27,33.3%,6,3,50.0%,33.3%,53.6%,0.0%,0.0%
SAW,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,6,1,0,5,122,46,16.7%,12,4,33.3%,38.2%,37.0%,0.0%,11.1%
SAW,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,11,4,0,7,225,101,36.4%,22,7,31.8%,41.8%,48.5%,5.9%,15.0%
SAW,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,30,14,0,16,662,320,46.7%,60,23,38.3%,50.7%,45.6%,9.3%,15.4%
SAW,Anubis,Last Month,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,3,1,0,2,72,32,33.3%,6,2,33.3%,50.0%,38.2%,42.9%,0.0%
SAW,Anubis,Last 3 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,8,3,0,5,192,99,37.5%,16,8,50.0%,47.8%,54.9%,60.0%,0.0%
SAW,Anubis,Last 6 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,9,3,0,6,209,103,33.3%,18,8,44.4%,46.3%,51.8%,54.5%,0.0%
SAW,Anubis,Last 12 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,11,5,0,6,252,129,45.5%,22,11,50.0%,49.1%,52.9%,53.8%,0.0%
SAW,Dust2,Last Month,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,5,3,0,2,103,54,60.0%,10,7,70.0%,57.9%,45.7%,12.5%,0.0%
SAW,Dust2,Last 3 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,5,3,0,2,103,54,60.0%,10,7,70.0%,57.9%,45.7%,10.0%,40.9%
SAW,Dust2,Last 6 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,8,5,0,3,170,90,62.5%,16,10,62.5%,57.6%,47.4%,16.7%,40.0%
SAW,Dust2,Last 12 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,19,12,0,7,400,222,63.2%,38,23,60.5%,61.1%,48.9%,10.4%,24.2%
SAW,Inferno,Last Month,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,5,4,0,1,113,67,80.0%,10,8,80.0%,61.7%,57.6%,80.0%,0.0%
SAW,Inferno,Last 3 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,8,5,0,3,173,94,62.5%,16,11,68.8%,53.8%,54.7%,57.1%,7.1%
SAW,Inferno,Last 6 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,13,8,0,5,264,147,61.5%,26,15,57.7%,51.3%,58.9%,46.7%,13.3%
SAW,Inferno,Last 12 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,32,18,0,14,681,363,56.2%,64,38,59.4%,53.0%,53.6%,26.1%,11.4%
SAW,Mirage,Last Month,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,2,0,0,2,47,18,0.0%,4,1,25.0%,45.0%,33.3%,0.0%,35.7%
SAW,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,5,0,0,5,119,45,0.0%,10,4,40.0%,43.9%,32.3%,0.0%,38.5%
SAW,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,8,1,0,7,187,73,12.5%,16,8,50.0%,43.0%,35.6%,0.0%,43.6%
SAW,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,8,1,0,7,187,73,12.5%,16,8,50.0%,43.0%,35.6%,0.0%,69.6%
SAW,Nuke,Last Month,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,1,0,0,1,20,7,0.0%,2,1,50.0%,75.0%,8.3%,0.0%,20.0%
SAW,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,5,1,0,4,111,48,20.0%,10,2,20.0%,59.3%,28.1%,0.0%,34.6%
SAW,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,11,4,0,7,223,103,36.4%,22,7,31.8%,53.9%,38.0%,18.8%,27.5%
SAW,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,37,20,0,17,797,419,54.1%,74,32,43.2%,58.0%,47.9%,57.4%,14.8%
SAW,Overpass,Last Month,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,100.0%
SAW,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,94.7%
SAW,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,2,0,0,2,52,23,0.0%,4,3,75.0%,51.9%,36.0%,0.0%,76.5%
SAW,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,7,1,0,6,152,67,14.3%,14,6,42.9%,47.1%,40.0%,0.0%,42.0%
SAW,Train,Last Month,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
SAW,Train,Last 3 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
SAW,Train,Last 6 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,3,2,0,1,67,39,66.7%,6,4,66.7%,68.4%,44.8%,33.3%,0.0%
SAW,Train,Last 12 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,14,10,0,4,281,167,71.4%,28,21,75.0%,68.6%,50.4%,17.6%,11.3%
SAW,Vertigo,Last Month,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
SAW,Vertigo,Last 3 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
SAW,Vertigo,Last 6 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
SAW,Vertigo,Last 12 Months,https://www.hltv.org/stats/teams/10567/saw?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
FORZE Reload,Ancient,Last Month,https://www.hltv.org/stats/teams/12857/forze-reload?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
FORZE Reload,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/12857/forze-reload?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
FORZE Reload,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/12857/forze-reload?startDate=all&csVersion=CS2,31,16,0,15,745,371,51.6%,62,27,43.5%,50.1%,49.5%,47.5%,1.7%
FORZE Reload,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/12857/forze-reload?startDate=all&csVersion=CS2,80,41,0,39,1790,889,51.2%,160,79,49.4%,48.4%,50.9%,34.2%,4.1%
FORZE Reload,Anubis,Last Month,https://www.hltv.org/stats/teams/12857/forze-reload?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
